<<<<<<< HEAD
SubjectID,Species,Sex,Age_years,Weight_kg,SurgicalProcedure,SurgeryDuration_min,SurgeryComplexity,VetType,ExperienceYears,OperativeCare,Premed,Premed_Total_mg,InductionAgent,Induction_Total_mg,MaintenanceAgent,Maintenance_Rate_mgkg_hr,Intraop_Analgesia,Intraop_Analgesia_Total_mg,Postop_Antibiotic,Postop_Antibiotic_Total_mg,Postop_Antibiotic_Duration_days,Postop_Analgesia,Postop_Analgesia_Total_mg,Postop_Analgesia_Duration_hr,ReversalAgent,RareAdverseEventEver,FirstRareAdverseEventType
397,Cynomolgus,Male,6.0,4.216688017838123,Abdominal,157.05826629716285,3.0,BoardEligible,4.0,3.5254779818043356,Alfaxalone_IV,5.041733724510809,Alfaxalone_IV,3.6769416390531218,Desflurane,0.8252961782439385,Buprenorphine,0.1115030926042039,Cefotaxime,123.74929009814382,3.0,Local_Block,2.375643836327256,44.55975341107706,Atipamezole,False,
398,Rhesus,Male,15.0,10.879347436777822,Orthopedic,143.12510187747142,4.0,BoardEligible,6.0,2.4204834345649693,Medetomidine_Ketamine_IM,74.62296286329008,Ketamine_IV,29.55919712893567,Sevoflurane,1.0090321800352606,Hydromorphone,1.0251502127685943,Ampicillin,443.1896646678697,3.0,Morphine,1.9624166941659462,66.74822894487673,Atipamezole,False,
399,Cynomolgus,Male,6.0,5.727059824406399,Abdominal,86.54038876715623,5.0,DACLAM,18.0,4.521681942061722,Dexmedetomidine_Ketamine_IM,23.99134136446603,Etomidate_IV,3.4065434441166653,Desflurane,0.839912577725222,Hydromorphone,1.1015231349044805,Ampicillin,126.22410912364566,3.0,Carprofen,19.155004307644898,116.78107544274562,Atipamezole,False,
400,Cynomolgus,Female,2.0,3.243777806292376,Abdominal,102.66243892005163,4.0,DACLAM,18.0,3.620001060212272,Midazolam_Ketamine_IM,17.06086109560419,Propofol_IV,6.726142489795235,Isoflurane,0.9926490858335195,Hydromorphone,0.2748286745570206,Enrofloxacin,21.93077137282575,3.0,Local_Block,0.022327869444002352,33.74802922257061,Atipamezole,False,
401,Rhesus,Male,24.0,8.787072836884944,Orthopedic,154.6153076635711,3.0,DACLAM,10.0,3.8636316718510866,Dexmedetomidine_Ketamine_IM,47.88568926627732,Etomidate_IV,11.832733468657695,Isoflurane,1.0296283373481625,Morphine,3.710594912085066,Cefotaxime,344.3512849143083,4.0,Meloxicam,2.145606566145811,63.42824365354177,Atipamezole,False,
402,Marmoset,Female,4.0,0.7020926690956161,Abdominal,110.1845883488979,3.0,DACLAM,18.0,4.462416683715184,Ketamine_IM,3.7430849022495662,Alfaxalone_IV,0.5000558002529177,TIVA_Propofol,6.929277514913659,Fentanyl_bolus,0.006196471306990684,Enrofloxacin,5.686273894290173,4.0,Morphine,0.21890283757305265,42.48670946289136,Atipamezole,False,
403,Cynomolgus,Female,5.0,4.2036122532356535,Cardiothoracic,171.41676787344062,4.0,BoardEligible,4.0,3.2625068165341147,Midazolam_Ketamine_IM,25.259868839466805,Ketamine_IV,12.917088224894012,Desflurane,0.9733570485923997,Fentanyl_bolus,0.03212779959347906,Cefazolin,105.60816171487278,2.0,Local_Block,0.5696215234187499,10.530390159242693,Atipamezole,False,
404,Cynomolgus,Male,13.0,8.57904534200248,Orthopedic,187.2594349701099,3.0,DACLAM,14.0,3.243432173004467,Medetomidine_Ketamine_IM,53.85930756389381,Etomidate_IV,8.671147880202025,Isoflurane,0.8213975605514763,Fentanyl_bolus,0.015560003049550115,Ampicillin,372.2730213610382,3.0,Buprenorphine,0.25469607897532076,37.834922652077786,Atipamezole,False,
405,Rhesus,Male,10.0,6.986539352399224,Abdominal,104.2143034763054,5.0,DACLAM,8.0,4.079137909183124,Alfaxalone_IV,13.532089098996103,Etomidate_IV,4.463748220992089,Isoflurane,0.8126451493477643,Fentanyl_bolus,0.00808823849132913,Cefazolin,142.0606007116117,1.0,Buprenorphine,0.13309562694725718,68.55062279003027,Atipamezole,True,Hemorrhage
406,Cynomolgus,Female,13.0,7.338208165013508,Abdominal,128.8330849465957,5.0,BoardEligible,4.0,4.787555091674476,Alfaxalone_IV,10.489908182949481,Etomidate_IV,5.108210952007543,Isoflurane,0.829990139834672,Morphine,1.4563742825377683,Cefotaxime,362.2473336731115,4.0,Meloxicam,2.9704427620192426,113.45136391298693,Atipamezole,False,
407,Rhesus,Female,7.0,8.840576573767436,Cardiothoracic,116.36472896594,4.0,DACLAM,19.0,4.664628685681219,Alfaxalone_IV,9.194672708826172,Etomidate_IV,5.036254875324055,Isoflurane,1.0531127309948114,Hydromorphone,0.951700447596827,Ampicillin,412.7734789131041,4.0,Meloxicam,3.6684238864710177,97.10006267273295,Atipamezole,False,
408,Rhesus,Male,14.0,11.583685434270725,Abdominal,123.53137123605288,3.0,DACLAM,17.0,4.346944813436859,Midazolam_Ketamine_IM,64.57809757718945,Ketamine_IV,28.96904312612688,Desflurane,1.1247551753201617,Morphine,1.60551393926572,Cefazolin,241.59129225225868,2.0,Carprofen,33.365732858704206,77.91855859390937,Atipamezole,False,
409,Marmoset,Male,4.0,0.7020926690956161,Abdominal,133.3390997375061,5.0,DACLAM,9.0,4.768057003204579,Alfaxalone_IV,0.9654010666645044,Alfaxalone_IV,0.43362025119789127,Sevoflurane,1.2486576003728713,Buprenorphine,0.01741220050752064,Enrofloxacin,6.495490599191449,5.0,Carprofen,2.0720191887905024,28.714345390799924,Atipamezole,False,
410,Rhesus,Female,15.0,9.799623931187284,Abdominal,136.35560982708688,4.0,DACLAM,15.0,5.0,Medetomidine_Ketamine_IM,58.92490860448349,Ketamine_IV,38.73280755044115,TIVA_Propofol,7.083517082884893,Morphine,1.7475959347118677,Cefazolin,197.61231987402098,2.0,Buprenorphine,0.271182407244779,66.14946094623896,Atipamezole,False,
411,Rhesus,Female,22.0,8.477755223192414,Neurosurgery,162.71510069580543,4.0,DACLAM,11.0,3.671644765323481,Medetomidine_Ketamine_IM,61.71012262278575,Propofol_IV,13.035004757184407,Desflurane,0.8175720727188794,Fentanyl_bolus,0.07353719047572833,Cefazolin,204.3148905701963,1.0,Meloxicam,3.1551186653524534,81.72979341028388,Atipamezole,False,
412,Marmoset,Male,5.0,0.7330320421572406,Abdominal,133.33578220407247,3.0,Resident,4.0,2.2075742030744228,Midazolam_Ketamine_IM,4.279497173290683,Propofol_IV,4.218918664588255,Sevoflurane,1.3947394798484654,Morphine,0.07340634721143674,Cefazolin,16.30641308617283,2.0,Carprofen,2.8108923674066784,57.063568823394476,Atipamezole,False,
413,Marmoset,Female,7.0,0.7556299126145378,Abdominal,154.22042515201937,5.0,DACLAM,19.0,4.570517287391665,Medetomidine_Ketamine_IM,5.053262073809884,Propofol_IV,4.378465052636724,Sevoflurane,0.9995476439164844,Buprenorphine,0.019857798512053514,Cefazolin,19.38722934040931,2.0,Morphine,0.3208225530721853,66.76859279911723,Atipamezole,False,
414,Cynomolgus,Male,17.0,7.1702371865033765,Neurosurgery,156.31042829123837,5.0,DACLAM,15.0,4.219326168527358,Dexmedetomidine_Ketamine_IM,47.374267026352406,Propofol_IV,18.220255609454426,TIVA_Propofol,11.873298369624514,Morphine,2.638679160162674,Cefotaxime,328.4372034242469,4.0,Local_Block,1.8731086416204927,9.920936556423811,Atipamezole,False,
415,Cynomolgus,Male,18.0,7.0801914578074525,Orthopedic,174.24035790983697,4.0,BoardEligible,3.0,3.536577759302866,Ketamine_IM,47.97505273970637,Alfaxalone_IV,4.563596496375424,Sevoflurane,0.8364660180275787,Morphine,2.8776024932792628,Cefazolin,173.7962468656929,1.0,Carprofen,14.52503777831513,56.20324092482383,Atipamezole,False,
416,Rhesus,Male,16.0,10.659392489034971,Orthopedic,148.2826979026405,3.0,BoardEligible,4.0,3.4971809307901545,Alfaxalone_IV,31.058189758507048,Etomidate_IV,6.889494640125151,Sevoflurane,0.8475725242189603,Fentanyl_bolus,0.06400805912632189,Enrofloxacin,95.5312306174711,4.0,Carprofen,31.223134112040274,53.6097797282129,Atipamezole,False,
417,Rhesus,Male,20.0,9.793322404341383,Neurosurgery,180.528178818445,5.0,Resident,2.0,3.363396073669447,Ketamine_IM,63.352466830018265,Etomidate_IV,9.433083694355055,Isoflurane,0.9289122613699756,Morphine,4.750197908519436,Enrofloxacin,86.70828348463404,6.0,Buprenorphine,0.1731787807238259,39.72444830494915,Atipamezole,False,
418,Rhesus,Male,22.0,9.820463485263657,Abdominal,144.22758203662232,4.0,DACLAM,14.0,3.9145895756955955,Midazolam_Ketamine_IM,53.659127666290935,Etomidate_IV,13.87366696054963,Isoflurane,1.2111581323589053,Fentanyl_bolus,0.05999946731157022,Cefazolin,266.3102114621969,1.0,Carprofen,29.86807140108316,77.98620874692719,Atipamezole,False,
419,Cynomolgus,Male,11.0,5.918674692410956,Abdominal,114.30883926119986,4.0,DACLAM,19.0,4.050805499166009,Medetomidine_Ketamine_IM,30.540609963755568,Alfaxalone_IV,4.07100744585761,Desflurane,1.1950958976982373,Morphine,1.0486579399444638,Cefotaxime,190.74474309414256,3.0,Morphine,2.29338534273214,25.383270137882626,Atipamezole,False,
420,Cynomolgus,Male,18.0,6.229374786325246,Orthopedic,157.5739778754829,5.0,BoardEligible,5.0,4.291951698888908,Alfaxalone_IV,15.82335611043812,Alfaxalone_IV,5.46685961673527,Desflurane,0.86948335759361,Fentanyl_bolus,0.03672147168238826,Cefotaxime,241.8043759410488,3.0,Local_Block,6.126240403678585,9.848717794923889,Atipamezole,False,
421,Cynomolgus,Male,18.0,8.663472529716888,Abdominal,155.99392892678281,4.0,DACLAM,12.0,4.848743982122599,Ketamine_IM,58.299774877490215,Etomidate_IV,7.3033586180423855,Desflurane,0.8552202045701749,Buprenorphine,0.15299042716454905,Enrofloxacin,59.76964967790564,3.0,Meloxicam,2.7936678698959545,82.01234729443821,Atipamezole,False,
422,Cynomolgus,Male,19.0,7.009012862146502,Abdominal,104.91623508622253,5.0,BoardEligible,6.0,2.302894353320438,Midazolam_Ketamine_IM,39.10316446984103,Alfaxalone_IV,4.091162789959649,TIVA_Propofol,10.3648787186904,Buprenorphine,0.20897449034287868,Enrofloxacin,63.481883337129354,6.0,Morphine,2.8829443316535435,57.77420447869645,Atipamezole,False,
423,Rhesus,Female,6.0,7.20377214780476,Abdominal,108.92204973246663,5.0,Resident,2.0,3.8238719300644686,Ketamine_IM,45.51498147497971,Etomidate_IV,3.90130893153802,Desflurane,1.1336861210403417,Morphine,1.3137875319649628,Cefotaxime,289.7042418367487,4.0,Meloxicam,3.1795003730189952,47.286997499754506,Atipamezole,False,
424,Rhesus,Male,23.0,10.361935763491697,Abdominal,122.02655907576641,3.0,DACLAM,15.0,3.4696663535226815,Alfaxalone_IV,23.485390547054543,Etomidate_IV,7.166043555388719,TIVA_Propofol,9.075571558345521,Fentanyl_bolus,0.07720900257280423,Cefazolin,245.37021633451198,2.0,Morphine,2.0607556841235564,65.9704841195759,Atipamezole,False,
425,Rhesus,Male,20.0,8.607708056838815,Abdominal,140.6016542664003,3.0,DACLAM,10.0,3.915133380174782,Midazolam_Ketamine_IM,64.59967618459235,Alfaxalone_IV,5.279206193349304,TIVA_Propofol,9.781113830428406,Hydromorphone,0.831063571937871,Cefazolin,253.23021854944932,2.0,Meloxicam,2.530616977485232,61.306953210323194,Atipamezole,False,
426,Cynomolgus,Female,3.0,3.991107699955083,Neurosurgery,158.90635949989604,4.0,DACLAM,15.0,4.229026256356335,Dexmedetomidine_Ketamine_IM,22.682086003129196,Ketamine_IV,19.88511051657642,Desflurane,1.0298631153875792,Buprenorphine,0.054412003593543895,Cefazolin,94.25036455884982,1.0,Meloxicam,1.4262483809298576,111.14083491393183,Atipamezole,True,Organ Failure
427,Rhesus,Female,9.0,7.898146977979019,Neurosurgery,184.63439146330603,4.0,DACLAM,14.0,4.8935621755890795,Midazolam_Ketamine_IM,59.86835793531472,Propofol_IV,37.50595253105483,Desflurane,0.8012126321561434,Hydromorphone,1.4225746734947657,Enrofloxacin,77.87415017701714,4.0,Carprofen,27.338221392922847,103.63197442271633,Atipamezole,False,
428,Cynomolgus,Male,5.0,3.89532371159339,Orthopedic,138.95826569610966,3.0,BoardEligible,4.0,3.1810060025086755,Dexmedetomidine_Ketamine_IM,22.20343045648975,Propofol_IV,19.180055424919022,TIVA_Propofol,7.820031367618258,Buprenorphine,0.11097504341032338,Enrofloxacin,35.05939282798366,3.0,Buprenorphine,0.06308133015380456,26.02661079805504,Atipamezole,False,
429,Rhesus,Female,17.0,10.454988509333033,Orthopedic,185.68520818789727,4.0,Resident,3.0,3.3170103578989028,Midazolam_Ketamine_IM,64.65079051788403,Ketamine_IV,23.991389654450472,TIVA_Propofol,11.712308093290792,Buprenorphine,0.118553652442941,Cefazolin,243.47987138297935,1.0,Meloxicam,3.235420265752818,79.91960183544256,Atipamezole,False,
430,Rhesus,Female,23.0,10.571229959374444,Neurosurgery,181.8108483653837,4.0,BoardEligible,3.0,3.827196022868038,Medetomidine_Ketamine_IM,55.98399472522772,Alfaxalone_IV,12.272133635455523,Isoflurane,1.3164783978863386,Buprenorphine,0.1679372298710975,Cefotaxime,271.9217097254988,4.0,Meloxicam,4.305877113089484,102.47646362865191,Atipamezole,False,
431,Rhesus,Female,8.0,7.881488286025303,Abdominal,127.32132370778083,3.0,DACLAM,19.0,4.113059825741439,Midazolam_Ketamine_IM,43.38437836867179,Propofol_IV,42.33904390888475,Sevoflurane,0.9337248062803586,Buprenorphine,0.13998023109760707,Enrofloxacin,71.88742177358435,4.0,Local_Block,5.052423288362447,22.274373989739264,Atipamezole,False,
432,Cynomolgus,Male,12.0,6.154304997402203,Abdominal,116.19592930881235,3.0,DACLAM,19.0,3.945291169585749,Dexmedetomidine_Ketamine_IM,32.412723113475316,Etomidate_IV,8.164812496956774,Desflurane,0.884237316122531,Buprenorphine,0.08277153709818673,Cefotaxime,260.8779332365664,4.0,Local_Block,1.7231058554011716,33.847536981393674,Atipamezole,False,
433,Cynomolgus,Female,18.0,8.028874520616576,Cardiothoracic,143.22710517891574,4.0,DACLAM,14.0,4.217169939695125,Medetomidine_Ketamine_IM,63.04122039810553,Propofol_IV,27.512330061341675,TIVA_Propofol,8.474970929227203,Morphine,2.232003955115383,Enrofloxacin,69.48571422130783,4.0,Local_Block,5.696972763608859,39.587586092104345,Atipamezole,False,
434,Rhesus,Male,18.0,10.812037426782279,Abdominal,116.43538150125426,3.0,DACLAM,18.0,5.0,Dexmedetomidine_Ketamine_IM,69.01598659893814,Etomidate_IV,12.813941663972592,Isoflurane,0.9463317240348146,Hydromorphone,0.5495990141314165,Ampicillin,341.25151985130657,3.0,Buprenorphine,0.12525447457467526,58.28166411626807,Atipamezole,False,
435,Rhesus,Female,22.0,9.531929882199298,Orthopedic,205.71902378486354,3.0,DACLAM,17.0,5.0,Dexmedetomidine_Ketamine_IM,59.453080067143866,Alfaxalone_IV,5.211222622358682,Sevoflurane,1.0980608214059933,Hydromorphone,1.4174695130154122,Cefazolin,265.8474581657184,1.0,Local_Block,1.1076964282522745,19.223296607848823,Atipamezole,False,
436,Cynomolgus,Female,13.0,7.551844621287139,Cardiothoracic,137.72674851055348,4.0,BoardEligible,6.0,5.0,Ketamine_IM,50.78281808375729,Ketamine_IV,18.455976841797163,Isoflurane,0.8033353069708611,Morphine,3.610843929806653,Cefotaxime,207.3513540948024,4.0,Meloxicam,2.1717112117657162,35.51703235747999,Atipamezole,False,
437,Rhesus,Male,10.0,8.683531629724406,Cardiothoracic,137.00988751502047,4.0,DACLAM,14.0,4.638372747342613,Ketamine_IM,47.622096139195136,Alfaxalone_IV,6.85822465696681,Isoflurane,0.9565076846623696,Buprenorphine,0.25170726681859623,Cefazolin,208.9818146955818,2.0,Local_Block,8.219781556814219,30.99678435827261,Atipamezole,False,
438,Cynomolgus,Female,3.0,4.839448373870934,Orthopedic,123.91498235898075,3.0,DACLAM,9.0,2.7254477913759434,Midazolam_Ketamine_IM,26.261577486009674,Propofol_IV,17.434965525139475,TIVA_Propofol,6.162182107674923,Morphine,2.3020214888190296,Cefazolin,123.96842356309801,2.0,Carprofen,17.955187096262573,72.1232388326789,Atipamezole,False,
439,Cynomolgus,Male,7.0,6.763852757387972,Cardiothoracic,117.34132207193434,4.0,BoardEligible,6.0,4.122165051522254,Alfaxalone_IV,11.812242706959717,Alfaxalone_IV,7.009982746994434,Isoflurane,1.0042629890391304,Morphine,2.7380354052322495,Cefotaxime,189.27014572017893,4.0,Carprofen,21.61202478435845,31.933848609211996,Atipamezole,False,
440,Rhesus,Female,23.0,5.947090685501128,Cardiothoracic,136.7932622015311,5.0,DACLAM,19.0,5.0,Midazolam_Ketamine_IM,41.630770456491184,Etomidate_IV,6.348954630620867,Desflurane,1.0459659211304682,Fentanyl_bolus,0.01618813237758247,Enrofloxacin,57.1007330270398,3.0,Carprofen,14.488210550351535,84.8511125075725,Atipamezole,False,
441,Rhesus,Male,18.0,9.373641352530854,Orthopedic,126.25553131940265,4.0,DACLAM,8.0,3.750069916327122,Ketamine_IM,47.08328201180691,Ketamine_IV,38.15289578065688,Isoflurane,1.3670464158148181,Hydromorphone,1.7286147911071212,Ampicillin,461.7326843380577,4.0,Local_Block,5.359172988227342,23.049307465178263,Atipamezole,False,
442,Marmoset,Male,2.0,0.561037960162901,Orthopedic,139.24882593398573,5.0,DACLAM,9.0,4.796416468988528,Medetomidine_Ketamine_IM,3.579214770912583,Alfaxalone_IV,0.4624333345212605,Sevoflurane,1.3516958519998483,Fentanyl_bolus,0.003187587645315843,Enrofloxacin,4.69748711127629,5.0,Meloxicam,0.2584219217796187,83.35669306341187,Atipamezole,False,
443,Rhesus,Male,24.0,10.90528309000298,Abdominal,148.6667833908888,4.0,DACLAM,17.0,3.512404809993156,Ketamine_IM,62.89218028618618,Propofol_IV,24.271559552865718,Isoflurane,1.216466410886541,Fentanyl_bolus,0.044018529780837125,Cefotaxime,386.1227565523374,4.0,Local_Block,10.418759954335059,42.51446793728334,Atipamezole,True,Severe Infection
444,Rhesus,Female,18.0,9.435267308325551,Cardiothoracic,196.5790986656733,4.0,BoardEligible,4.0,2.8342478320352056,Dexmedetomidine_Ketamine_IM,63.90071266674146,Alfaxalone_IV,14.227708722411668,Isoflurane,1.2280888915793677,Buprenorphine,0.13676644030594834,Ampicillin,196.9628279274145,4.0,Meloxicam,2.400969976112563,38.70877618597638,Atipamezole,False,
445,Cynomolgus,Male,10.0,6.683921392086947,Abdominal,118.37885478408424,3.0,DACLAM,16.0,3.7056679171137503,Dexmedetomidine_Ketamine_IM,30.111140110812133,Etomidate_IV,4.552932831089152,Isoflurane,1.1991568461750497,Morphine,2.963478426427397,Cefazolin,162.80556557639613,1.0,Morphine,1.115205290436582,68.46691768371835,Atipamezole,False,
446,Marmoset,Male,3.0,0.6459565218561838,Orthopedic,175.6855881822285,4.0,Resident,3.0,2.8387172818625936,Alfaxalone_IV,1.7089476650015551,Ketamine_IV,2.6679629750298686,Desflurane,1.1869633886356734,Hydromorphone,0.0996249595760082,Cefotaxime,19.965206883742646,4.0,Local_Block,0.37790810385199425,26.544239370807567,Atipamezole,False,
447,Marmoset,Male,2.0,0.561037960162901,Orthopedic,137.19596684052013,3.0,DACLAM,11.0,4.455099104646639,Alfaxalone_IV,1.3042663833805246,Ketamine_IV,2.3605567276963284,TIVA_Propofol,6.696296196786375,Hydromorphone,0.05575659663950604,Cefazolin,13.790867463547057,2.0,Buprenorphine,0.005955796265975993,71.65207935869623,Atipamezole,False,
448,Cynomolgus,Female,6.0,5.783439700542694,Abdominal,137.89892205342016,4.0,DACLAM,17.0,4.777637555511729,Medetomidine_Ketamine_IM,30.083891299702056,Ketamine_IV,18.629385266249987,TIVA_Propofol,6.820400553022651,Buprenorphine,0.1354676224991304,Cefotaxime,254.84942595993112,3.0,Carprofen,20.858267389080613,83.01572786549839,Atipamezole,False,
449,Rhesus,Female,5.0,5.6969521953838775,Neurosurgery,160.88904392001587,4.0,DACLAM,12.0,2.76014398460966,Dexmedetomidine_Ketamine_IM,37.81818220010976,Etomidate_IV,7.972812225419283,Desflurane,1.0424523345431758,Hydromorphone,0.968357943360288,Cefotaxime,268.38869762212124,4.0,Carprofen,17.61150585502427,87.66806929814415,Atipamezole,True,Organ Failure
450,Rhesus,Male,19.0,8.767453088054761,Cardiothoracic,102.35337930399757,5.0,DACLAM,10.0,3.837901202740281,Medetomidine_Ketamine_IM,51.528475380020936,Ketamine_IV,19.056719055709873,Desflurane,1.1949520780931833,Morphine,3.082689882777684,Ampicillin,387.7261110819928,4.0,Buprenorphine,0.20186541737438418,65.33807352812276,Atipamezole,False,
451,Cynomolgus,Male,10.0,6.623796662794171,Abdominal,63.99327290254664,5.0,BoardEligible,6.0,3.6950497135968816,Medetomidine_Ketamine_IM,33.897842643349335,Ketamine_IV,26.97169172063081,Sevoflurane,1.0066174594264776,Buprenorphine,0.15602101136429092,Cefotaxime,203.30708490850554,3.0,Morphine,0.7326753278604697,45.5412880621857,Atipamezole,False,
452,Cynomolgus,Male,9.0,7.988439390297758,Cardiothoracic,180.71294904102797,4.0,DACLAM,8.0,5.0,Medetomidine_Ketamine_IM,60.93966004588032,Alfaxalone_IV,12.26396343561103,Sevoflurane,1.007672351975563,Hydromorphone,0.7193465739204573,Enrofloxacin,63.26942960427586,5.0,Morphine,3.7688909601976266,60.140726816226405,Atipamezole,False,
453,Rhesus,Male,11.0,9.69798517176129,Abdominal,73.72776268453893,3.0,BoardEligible,6.0,3.403716817034952,Ketamine_IM,60.86009604511235,Ketamine_IV,41.37408874143143,Isoflurane,0.9675483292965261,Fentanyl_bolus,0.0540206877433652,Cefazolin,247.16979318465056,1.0,Morphine,1.1583324240269324,68.07502387998913,Atipamezole,False,
454,Marmoset,Male,5.0,0.7330320421572406,Abdominal,152.17979219142924,4.0,BoardEligible,5.0,3.360750771741995,Medetomidine_Ketamine_IM,5.122893737070173,Propofol_IV,3.9090261025351984,Isoflurane,1.0417016616486008,Hydromorphone,0.09483910804251576,Cefazolin,17.485314036146267,1.0,Meloxicam,0.2343903989054148,76.0424027253544,Atipamezole,False,
455,Rhesus,Female,5.0,6.356501127801371,Cardiothoracic,237.1554206362444,4.0,DACLAM,10.0,3.9371640347328327,Ketamine_IM,37.713758076178166,Ketamine_IV,14.067242522646682,TIVA_Propofol,7.406765835636293,Morphine,2.4651500130693593,Cefazolin,140.77998258254647,1.0,Buprenorphine,0.14131228542735808,40.290981169484226,Atipamezole,False,
456,Rhesus,Male,22.0,10.909002521542105,Abdominal,60.16611767487404,5.0,DACLAM,12.0,3.72764792229856,Midazolam_Ketamine_IM,88.38457550486115,Etomidate_IV,13.385326439345494,Sevoflurane,1.3756194625835767,Hydromorphone,1.5165674972928673,Cefotaxime,538.856431326531,4.0,Morphine,5.209207790482178,51.33369814557963,Atipamezole,False,
